Id,SalePrice
2735,133502.30310966505
2736,132137.47393176885
2737,122103.67390459032
2738,139388.54477877246
2739,161503.08695803015
2740,137837.79616325902
2741,151798.31410932148
2742,150359.01410721222
2743,144571.5343320367
2744,151583.24031496065
2745,138085.90451945638
2746,144215.10105974338
2747,152930.0467889691
2748,118514.68891063628
2749,129657.48026042049
2750,149034.67580372252
2751,134489.37235574634
2752,222593.8110542183
2753,155554.08247706477
2754,216800.68872225794
2755,121539.03410494138
2756,104327.61365142002
2757,74672.44280657098
2758,88394.26669816682
2759,154244.53771149626
2760,113436.26748504535
2761,142648.1774478524
2762,141579.8749001341
2763,182114.70764329124
2764,169355.7517210747
2765,286679.1784147101
2766,137876.95706627314
2767,91007.43456531769
2768,134351.93526346027
2769,134125.4345500275
2770,161913.03020029134
2771,112009.62395305818
2772,120094.70866684566
2773,162330.15376897276
2774,132707.5327001653
2775,119911.64077014841
2776,139873.84943272712
2777,149310.80086795025
2778,130060.9654526886
2779,126031.6281029166
2780,93505.18886194123
2781,98832.68184974
2782,86070.30788553484
2783,96133.38951609864
2784,126572.5355409146
2785,129986.20392841692
2786,77026.41993867216
2787,118074.56537374093
2788,69827.133259529
2789,199938.079254926
2790,86095.36205657324
2791,109943.56600939864
2792,62636.73622769431
2793,161096.62079973356
2794,94470.08081847333
2795,115391.83346181034
2796,107605.63987681053
2797,196507.29364651407
2798,113555.79582265527
2799,108731.0975888312
2800,56704.48263636721
2801,112410.30448753608
2802,133582.9734734255
2803,139327.2177240508
2804,144463.5131356492
2805,99843.98161077831
2806,83258.69734089944
2807,175070.84941382185
2808,151268.45845537362
2809,134918.26447999143
2810,132740.10613956684
2811,157879.89119990665
2812,145562.88672326086
2813,168461.64273366917
2814,157823.78268643838
2815,109722.19619480376
2816,230014.26289421317
2817,163283.2045384092
2818,127269.29481941722
2819,178733.6140431361
2820,135953.47071559442
2821,100714.65338240516
2822,201071.36079721045
2823,269007.5035264328
2824,173060.89714869764
2825,153401.84536422262
2826,133651.44321431546
2827,140140.90419174894
2828,207219.7894732685
2829,188841.67090143077
2830,224597.8347385001
2831,181384.87823424034
2832,231843.71992574376
2833,291318.97277059447
2834,199908.18014620614
2835,203529.1907560798
2836,186728.8264610492
2837,165846.4310501292
2838,150156.29695277323
2839,181102.99270324112
2840,196582.54129692886
2841,201041.79947312863
2842,219320.41380978102
2843,144635.5437072493
2844,150820.49717339236
2845,122403.36607640878
2846,203152.12346705038
2847,196167.9018872787
2848,227829.34809221904
2849,205399.61130986543
2850,280963.1099055696
2851,231336.3067964146
2852,237541.6925051339
2853,240096.56170740683
2854,139322.0446866927
2855,211153.5472397284
2856,194005.61688256494
2857,184551.22574239082
2858,212760.04449712264
2859,123960.70366253065
2860,128194.39252936306
2861,130409.95620522654
2862,184409.08042098218
2863,128347.76411168856
2864,236231.63820692676
2865,137733.56453310436
2866,150570.3084472095
2867,95050.63948682106
2868,100471.01907848117
2869,110110.95859979725
2870,130422.26401668902
2871,80265.5764849022
2872,49085.82934910261
2873,106763.06122651405
2874,146867.81876886575
2875,102999.82458137735
2876,166136.12762551827
2877,136386.04011854483
2878,175019.75692545058
2879,137955.83598726025
2880,102937.41855865327
2881,151130.31511414683
2882,157975.85356276538
2883,184913.27156293858
2884,203661.20083423334
2885,193966.75160183496
2886,215645.62278186184
2887,106821.86663035728
2888,130074.06631844486
2889,48211.72572948001
2890,81614.85683236273
2891,140171.44328735507
2892,51550.361425587136
2893,83841.54018457138
2894,52565.89553173926
2895,310318.9627591235
2896,282229.46943336865
2897,202823.44687085252
2898,150557.22047314805
2899,237133.25018810848
2900,153812.50693120822
2901,210562.4781483196
2902,183976.27772509182
2903,346540.0298792866
2904,356676.96068294626
2905,103730.4177220978
2906,224427.54249927343
2907,108896.35711256218
2908,135741.02209376238
2909,153334.67345103627
2910,89835.491379619
2911,80223.39566217143
2912,145641.24607900355
2913,85928.90188020995
2914,78753.08714886337
2915,85527.1450190141
2916,82769.83477524748
2917,161233.28919925107
2918,118723.93710629304
2919,238127.19204322743
